|id|title|location|company|industry|seniority|text
301|1957553442|Data Engineer - BI, Barcelona|Barcelona, ES|Kiteris Solutions|Information Technology & Services, Computer Software, Internet|Entry level|"
        Data Engineer - BI en Barcelona<br>
Kiteris Data (the Data Science group into Kiteris Solutions) is looking for a Data Engineer to join their growing team of analytics experts.<br>
<br>
You will be responsible for the evolution of existing analytical applications and creating new ones from scratch.<br>
<br>
So, a good mixture of the below technical skills required:<br>
<br>
<ul><li>Experience developing Tableau and PowerBI.</li><li>Experience with relational SQL and NoSQL databases, such as Postgres, MsSQL Server, MongoDB, etc.</li><li>Experience with AWS and Azure cloud services, DataBricks, etc.</li><li>Experience with object-oriented languages: Python, Java, R, etc.</li><li>Experience with Reporting Services.<br>
</li></ul>In return for your services you will be rewarded with a good salary with excellent company benefits.<br>
<br>
Working in Barcelona. Availability to travel eventually.<br>
<br>
Permanent position.<br>
<br>
Please apply for immediate consideration.<br>
<br>
Tableau, PowerBI, SQL, NoSQL, Postgres, MongoDB
<!---->      "
302|1926726849|Data Analyst|Málaga, ES|Page Personnel|Information Technology & Services|Entry level|"
        Data Analyst en Málaga<br>
Perfil buscado (Hombre/Mujer)<br>
<br>
Aportar mínimo 3 años de experincia laboral trabajando como Data Analyst.<br>
Conocimiento de SQL y Tableau.<br>
Integración de datos API.<br>
Capacidad de analizar, modelar e interpretar datos.<br>
Buscamos un Data Analyst que se incorpore dentro del departamento de desarrollo junto al departamento de Informática de nuestro cliente, ubicado en Málaga.<br>
Detalles del cliente<br>
Importante compañía Internacional ubicada en la provincia de Málaga, líder en su sector<br>
Descripción de la oferta<br>
<br>
<strong><u>Las Responsabilidades Son<br>
</u></strong><ul><li> Realizar los informes.</li><li> Ejecutar los procesos de transacciones regulares necesarias</li><li> Diseñar y desarrollar mediante dashboards.</li><li> Actualizar los datos.</li><li> Almacenar y limpiar.</li><li> Scripting con Sql.<br>
</li></ul>Oferta de empleo<br>
Atractivo paquete retributivo<br>
Crecimiento profesional<br>
Data Analyst, SQL, API
<!---->      "
303|1953675071|Data Engineer|Sevilla, ES|Open sistemas|Marketing & Advertising, Information Technology & Services, Restaurants|Entry level|"
        FacebookTwitterLinkedInEmailWhatsAppCompartirBuscamos Data Engineer para incorporación a un equipo que realiza procesamiento y tratamiento de datos, creación de pipelines de ingesta, ETLs…Ofrecemos:Estabilidad y contrato indefinidoPlan de carrera y progreso profesionalFormación y certificaciones oficialesRetribución flexible (tickets restaurant, transporte, seguro médico, guardería…)Fiestas, eventos, charlas…<br>
<br>
Lugar de trabajo: Madrid o SevillaRequisitos:Experiencia de al menos 2 años como data engineerExperiencia con Spark y ScalaValorable conocimientos de AWS
<!---->      "
304|1908608323|Digital Data Analyst (Customer)|Madrid, ES|Japan Tobacco International|Information Technology & Services, Computer Software, Consumer Goods|Entry level|"
        JTI is a leading international tobacco company with operations in more than 120 countries. We’re the global owner of world-renowned brands such as Winston, the number two cigarette brand in the world, and Camel (outside the US). Our global brands also include Mevius, LD and Natural American Spirit, and we manufacture the internationally recognized Logic e-cigarette brand and Ploom Tech, a major brand in the heated tobacco category.Headquartered in Geneva, Switzerland, we employ over 45’000 people across the globe. We were recently awarded Global Top Employer for the fifth consecutive year with regional Top Employer Certification in Europe, Asia-Pacific, North America, Africa and the Middle East. This is recognition of our outstanding talent strategy, energizing culture and commitment to learning and development.We are a member of the Japan Tobacco Group of Companies. For more information visit .Who we are?The Digital Business Unit team is team of professionals passionate about consumer and customer centricity, building digital capabilities and innovation. Our main goal is to #unleash the power of JTI through Digital.We work closely with markets and functions to accelerate growth through winning digital consumer &amp; customer experience and increase efficiency &amp; effectiveness via focused digital execution.What do we offer?You will work as a part of the Digital Data team in the newly created Digital Business Unit located in Geneva and Madrid and you will have the great opportunity to #unleash the digital potential for JTI customers and consumer through data.You will work on Digital Data Customer (B2B) initiatives with a strong focus on leverage data to accelerate customers experience. In this role you will be responsible to lead customer related data projects, contribute in finding new solutions / approaches to a problem or business questions leveraging relevant data and analytics techniques.You will support JTI markets to provide in-depth data analysis (both quantitative and qualitative) along each customer cornerstone such as B2B trade, Salesforce and Point of Sales digital activation.In addition to advanced analytic skills, you will also act proficiently in:- data unification frameworks (B2B Ecom, Trade portals)- web analytics (tagging and clickstream)- customer segmentation and clustering- Geo-analytics- advanced analytics models to improve Salesforce and CRM effectivenessWhat will you actually do and what will be your key responsibilities?<li>Full responsibility for the development of the Customer Data initiatives across JTI with a strong initial focus on:- Implement customer data unification (B2B Ecom, Trade portals)- Implement automated tagging and tracking for trade engagement (B2B Ecom, Trade portals)- Implement automated customer clustering and segmentation capabilities- Implement advanced models to improve salesforce effectiveness</li><li>End-to-end ownership and responsibility for:-<br>
<br>
assessing current data inventory both online and offline-<br>
<br>
defining the data quality standards in the context of the specific initiatives.-<br>
<br>
identifying and qualifying where information can be stored or what information, external to the organization, may be used in support of the data initiative-<br>
<br>
implementing both quick wins and long terms solutions across markets-<br>
<br>
ensure data collected and generated by B2B digital initiatives contributes to enrich the overall 360 customer view</li><li>Training and Support-<br>
<br>
ensuring markets are educated in new approaches, such as testing hypotheses and statistical validation of results. Helps the organization understand the principles and the math behind the process to drive organizational buy-in-<br>
<br>
providing business metrics for the overall data initiative to show improvements</li><li>Collaboration across digital business unit (digital customer, digital drumbeat) and cross functional streams to drive consumer digital data initiatives across JTI.</li><li>Closely collaborate with Data Strategists and Data Scientists to make sure the solution is mirroring the defined strategy and data science is fully leveraged in each step of the consumer journey</li><li>Third party suppliers management</li><li>Budget managementWhat are we looking for? You as a professional:</li><li>You have Master's Degree in Data Science, Economics, Statistics, Applied Math, Physics, Operations Research, Engineering or a related field</li><li>You have several years of business professional experience (with relevant industry experience) in customer (B2B) data analysis and insights across multinational FMCG organizations</li><li>You are passionate about challenging data problems, finding insights in data, and applying your conclusions to drive clear and practical business impact.</li><li>You have proven experience in implementing Web analytics, Data Segmentation and Data activation strategies leveraging advanced analytics techniques in the B2B world</li><li>You have proven experience in data analysis and insights generation</li><li>You have experience in leveraging emerging technology to make and impact on customer data unification and enrichment framework</li><li>You have strong interpersonal skills and ability to identify and collaborate with key stakeholders across functions</li><li>You have strong organizational, analytical, and decision-making skills</li><li>You are able to anticipate and solve problem</li><li>You enjoy project management and you have experience of managing cross functional projects with remote/indirect teams and experience with reporting/communication at senior level</li><li>You have Digital mindset, Consumer (B2C) centric, entrepreneurial and curiousYou as a person:</li><li>Fluent English</li><li>Strong organisational and project management skills, self-starter</li><li>Have strong interpersonal management skills and ability to work in indirect/remote teams, if needed</li><li>Analytical skills, ability to synthetize and drive decisions</li><li>Expert in presentation, verbal and written communication skills with the ability to articulate complex ideas in easy to understand business terms to all levels of management including senior leaders </li><li>High computer literacy and ability to quickly learn and understand new software and technological trends</li><li>Opportunistic thinking &amp; goal driven</li><li>Team player</li><li>Fluent English</li><li>Strong organisational and project management skills, self-starter</li><li>Have strong interpersonal management skills and ability to work in indirect/remote teams, if needed</li><li>Analytical skills, ability to synthetize and drive decisions</li><li>Expert in presentation, verbal and written communication skills with the ability to articulate complex ideas in easy to understand business terms to all levels of management including senior leaders </li><li>High computer literacy and ability to quickly learn and understand new software and technological trends</li><li>Proficient in advanced analytics and data mining tools (CDP, Segmentation, Dataiku)</li><li>Proficient in reporting tools (Power BI)</li><li>Team player</li>
<!---->      "
305|1947245119|Data Scientist Real Estate|Granada, ES|Adevinta|Computer Software, Internet, Financial Services|Entry level|"
        Adevinta Real Estate seeks a smart, curious, technically savvy candidate to join our knife edge data science team. We hire the best and brightest and give them the opportunity to work creating perfect matches on the world's most trusted marketplaces.<br>
<br>
If you are a driven individual with good communication skills, background in data science projects with focus on predictive modeling, machine learning, deep learning, computer vision, natural language processing, speech processing, and artificial intelligence, you are our candidate.<br>
<br>
Be a part of the fast-growing community of Data scientists.<br>
<br>
<strong><u>Your Responsibilities<br>
</u></strong><ul><li> Understand user needs and business opportunities, and identify on which of these cases, Machine Learning can pose the greatest impact. </li><li> Develop machine learning models from scratch or fine-tune existing ones. </li><li> Train and test the machine learning models. </li><li> Team work using Agile methodology and being part of the process end-to-end, collaborating with Product, UX, Data Analysts, Data Engineers, ML Engineers and Backend Engineers. </li><li> Detect which data may be useful in upcoming projects and verify whether this data already exists or needs to be tracked. </li><li> Deliver incremental work, following lean product development principles. </li><li> Share your knowledge with your colleagues to boost Machine Learning in Adevinta Spain and keep an active participation in our ML community. </li><li> Spot any potential improvement areas and future projects. </li></ul><ul><li> Identify challenges and grow the business. <br>
<br>
</li></ul><strong><u>Who You Are<br>
<br>
</u></strong>Qualifications<br>
<ul><li> Practical Data Science experience </li><li> Advanced degree in Computer Science, Mathematics, or an equivalent quantitative field (Ph.D or Masters)</li><li> Excellent command Statistical analysis, modeling, clustering and data mining techniques to identify trends and insights </li><li> Machine learning /AI. Deep Learning and/or computer Vision, and libraries (TensorFlow, Keras, PyTorch) will be a plus. </li><li> Expertise with Python and some libraries like Sci-kit, pandas or numpy. </li><li> Ability to write clean, production ready code. </li><li> Experience with GIT </li><li> Experience with SQL queries </li><li> Experience with Docker. </li><li> It’s a plus R, Java or C/C++, and also experience with big data such as Hadoop, spark, Pyspark. </li><li> And obviously Proactive, Team player , Good 1-2-1- Communicator and Critical thinking. </li><li> Proficiency in English is a must. </li><li> Capable to explain Machine Learning projects to business/non-technical people. </li><li> Self motivation, proactivity, high degree of autonomy. <br>
<br>
</li></ul>Additional Information<br>
<ul><li> Permanent contract, Full-time position. </li><li> To be part of a company, with an excellent working environment and modern and creative offices. The company has set up an agile way of work, not only in tech departments but in the entire company. </li><li> Working with the best professionals in a leading company. </li><li> Opportunities for development and growth within the company and the international group. </li><li> Flexible working hours 8-10h / 17-19h (Fridays afternoon off) </li><li> Intensive workday during summer months and Easter. </li><li> Medical insurance included. </li><li> Attractive remuneration according to your experience. </li><li> Macbook pro or dell equivalent laptop + iPhone 8 or Samsung S9</li><li> Our brand new headquarters in Barcelona - 22@</li></ul>
<!---->      "
306|1936269165|Data Scientist|Alicante, ES|FutuRS|Information Technology & Services|Entry level|"
        Data Scientist en Alicante<br>
FutuRS is the technological company of the Ribera Salud Group and part of Centene Corporation. FutuRS is a new concept of healthcare in which we fuse clinical vision and technology to give an optimal and integral response to people´s needs. Results in health and technology without losing sight of the human character of both our patients and the professionals who are part of Futurs.<br>
We are looking to hire a highly creative Data Scientist to address data analytics challenges in our organization, to collect large volumes of data from varying sources, clean and interpret data, create solutions to overcome challenges and communicate with interested parties.<br>
To succeed in this position; you need to be curious, creative and tech savvy. You need to stay up to date with data programming software and apps, have outstanding understanding of statistics and mathematics, and be proficient in writing algorithms. Top candidates will be persistent, and have excellent analytical and problem-solving skills.<br>
<br>
<strong><u>Responsibilities<br>
<br>
</u></strong>Collecting and interpreting data.<br>
Automating and integrating processes.<br>
Researching solutions to overcome data analytics challenges.<br>
Developing complex mathematical models that integrate business rules and requirements.<br>
Creating machine learning models.<br>
Communicating and meeting with software engineers, product owners and other stakeholders<br>
Sharing complex ideas verbally and visually in an understandable manner with non-technical stakeholders.<br>
<br>
<strong><u>Requirements<br>
<br>
</u></strong>A MSc or PhD degree in Applied Mathematics or Statistics.<br>
5+ years of industry experience.<br>
Advanced coursework in machine learning and programming.<br>
Experience using data visualization tools.<br>
Experience with data querying languages, and statistical or mathematical software.<br>
Proficient in writing algorithms, and knowing when to apply them.<br>
Excellent understanding of statistics, multi-variable calculus and linear algebra.<br>
Critical thinker and good problem-solver.<br>
Excellent communication skills.<br>
Machine Learning,
<!---->      "
307|1920507130|R&D Data Scientist|Madrid, ES|Nommon|Information Technology & Services, Computer Software, Research|Associate|"
        R&amp;D Data ScientistJob ID: 2018-1Location: Madrid, SpainJob Type: Full TimeContext and background:Nommon (www.nommon.es) is a research-intensive technology company that provides decision support tools andconsulting services for organisational intelligence and policy assessment. Nommon works in sectors whose performanceemerges from the complex interaction of interdependent policies, technologies, and socioeconomic trends, includingtransport systems, logistics and supply chain, energy and environment, retail and geomarketing, and urban and regionalplanning. In these and other fields, characterising, understanding and predicting the way people organise their dailyactivities, travel across a city or region and occupy public space is of paramount importance. For decades, research onthe behavioural and societal factors that influence human activity and mobility patterns has relied on cross-sectional(static) demographic and economic datasets, often consisting of very small samples, usually complemented withassumptions about the permanence of behavioural traits over time. This situation is now changing: thanks to theproliferation of smart devices and interconnected services, we have large-scale, detailed longitudinal (dynamic) datathat allow us to test hypotheses about activity-travel behaviour and its evolution over time. In order to explore andexploit these opportunities, in February 2015 we launched Kineo (www.kineo-analytics.com), a Nommon subsidiarycompany that mines and analyses anonymised geolocation data from mobile devices to extract meaningful andactionable information about people's activity and mobility patterns. During the past few years, an ambitious researchand development strategy has put Nommon and Kineo at the forefront of innovation in the mobility and transportanalytics market and has led to continuous company growth. Our research agenda is structured around three mainpillars: (i) big data processing and spatio-temporal data analysis, (ii) complex systems modelling and data-drivensimulation, and (iii) information visualisation and visual analytics. As part of our expansion, we are now looking for aData Scientist to join our Research and Development department in Madrid.Job description:The candidate will join a multidisciplinary team working in a variety of R&amp;D projects dealing with the study of mobilitypatterns and transportation systems. His/her main responsibilities will include:<li>develop new methods, algorithms and tools for the integration, analysis and visualisation of spatio-temporaldata originated from multiple distributed sources;</li><li>combine theory-driven and data-driven approaches to study human mobility and transport demand;</li><li>contribute to the definition of innovative products, services and business models.Qualifications and skills:Required:</li><li>MSc/PhD in a relevant scientific field, such as Engineering, Mathematics or Physics.</li><li>Outstanding academic record.</li><li>Strong mathematical and statistical background.</li><li>Strong algorithmic, programming and computational problem solving skills.</li><li>Marked taste for interdisciplinary work at the intersection of engineering and the social sciences.</li><li>Excellent English and Spanish oral and written communication skills.Nice to have, but not indispensable:</li><li>Experience/knowledge in geospatial data analysis and machine learning.</li><li>Experience/knowledge in optimisation and operational research.</li><li>Experience/knowledge in data visualisation.</li><li>Experience/knowledge in development and/or use of computational simulation tools.</li><li>Experience/knowledge in programming in C, C++, Python, R, Matlab or Java.To apply for this position, please email your CV and a copy of your academic transcript along with a coveringletter to rrhh@nommon.es© Nommon Solutions and Technologies, S.L. 2018 - www.nommon.es</li>
<!---->      "
308|1928459911|Data Engineer (m/f/d)|Barcelona, ES|XING SE|Information Technology & Services, Computer Software, Internet|Entry level|"
        XING is the social network for business professionals with millions of members all over the world. Help us shape the future of work – for a better working life!<br>
As an expanding social network, with a focus on bringing value to our users, data is at core of every XING products. Our Data Engineers and Data Scientists work amongst other projects on bringing state-of-the-art algorithms into production, establishing our new A/B testing platform, and/or create highly scalable solutions that serve millions of users. From every-day decision-making to advanced machine-learning based products, XING has invested over the years into its data technology footprint, making use of technologies such as Hadoop (e.g. Hive, Spark), Kafka, Cassandra, Elasticsearch, etc. XING is now looking for a Data Engineer to join our B2B Team in Barcelona.<br>
A challenging task<br>
<br>
<ul><li>Perform complex and intelligent analysis of XING’s data to identify new service and product opportunities</li><li>Develop new and enhance algorithms and services using technologies such as Scala, Elasticsearch and Hadoop technologies (e.g. Hive)</li><li>Support Product &amp; UX teams providing data analysis.</li><li>Support Dev teams implementing data services.<br>
</li></ul>A convincing background<br>
<br>
<ul><li>Hands-on experience in analysing large datasets (e.g. with SQL, Hive, etc.)</li><li>Experience in Elasticsearch.</li><li>Programming skills, preferably in Scala and Python.</li><li>Experience in AWS.</li><li>Proficient English language skills (German is not required).<br>
</li></ul>An inspiring environment<br>
<br>
<ul><li>Training, conferences and many opportunities to learn, experiment and grow.</li><li>A great, multicultural and diverse environment.</li><li>Regular innovation weeks</li><li>Flexible working hours and some days “work from home”</li><li>Restaurant tickets.</li><li>A mobile device of your choice as well for private use (iPhone, iPad, Android…).</li><li>A sunny office located in the center of Barcelona, with a large terrace.</li><li>Flexible Compensation Plan: Health insurance/ Transport/ Nursery Tickets</li><li>Extended holidays</li><li>Competitive salary and a Permanent contract</li><li>Bicycle park and package reception</li><li>Large, highly distributed platform with over 16 million users.</li><li>A variety of technologies and languages: Ruby on Rails, Node, Java, Scala, Elasticsearch, REST, React, AMQP, Linux, Hadoop, Riak, MongoDB, MySQL, Solr, iOS, Android, Backbone.js, Git, Jenkins…</li><li>Relocation pack if needed.</li></ul>
<!---->      "
309|1923261263|DATA SCIENTIST|Barcelona, ES|Eurecat Centro Tecnológico de Cataluña|Electrical & Electronic Manufacturing, Computer Software, Research|Entry level|"
        Eurecat wishes to incorporate into its Area of BIG DATA ANALYTICS located in Barcelona (neighbourhood Poblenou) a DATA SCIENTIST:<br>
<br>
<strong><u>Functions And Responsabilities<br>
<br>
</u></strong>Participation in different innovation projects with data science components focusing in different use cases and sectors (mainly: retail, tourism, transport, e-government).<br>
<br>
Develop tasks processing, cleansing and verifying integrity of data sets.<br>
<br>
Doing ad-hoc analysis and presenting results in a clear manner.<br>
<br>
Design, implement and test ML algorithms.
<!---->      "
310|1955207925|Backend Data Developer.|Barcelona, ES|Clarivate|Information Technology & Services, Computer Software, Pharmaceuticals|Entry level|"
        Clarivate Analytics is a global leader in providing trusted insights and analytics to accelerate the pace of innovation.<br>
We deliver critical data, information, workflow solutions, and deep domain expertise to innovators worldwide.<br>
<br>
Our solutions cover the entire lifecycle of innovation: scientific and academic research; patent analytics and regulatory standards; pharmaceutical and biotech intelligence; trademark, domain and brand protection.<br>
Our portfolio consists of some of the world?s most trusted brands, including Web of Science, Derwent, CompuMark, Cortellis, MarkMonitor, and Techstreet.<br>
<br>
We employ more than 4,300 colleagues in 43 countries.<br>
<br>
Clarivate Analytics is a public company.<br>
We are listed on the New York Stock Exchange under the tickers NYSE:CCC;<br>
<br>
At Clarivate, we believe human ingenuity can transform the world and improve our future.<br>
That?s why we harness our global reach, curate our content, and invest in best-in-class technology and people.<br>
<br>
Join the team that is improving the way the world creates, protects, and advances innovation.<br>
At Clarivate, we believe human ingenuity can transform the world and improve our future.<br>
That?s why we harness our global reach, curate our content, and invest in best-in-class technology and people.<br>
We are looking for trailblazers to help us build some of the world?s most trusted innovation brands across the entire lifecycle of innovation.<br>
Our brands span scientific and academic research; patent analytics and regulatory standards; pharmaceutical and biotech intelligence; trademark, domain and brand protection.<br>
We are a publicly-traded company with a rich heritage and a bold entrepreneurial you are motivated by the challenge of helping people and organizations go from new ideas to life-changing innovations, we are excited to consider you for a position at Summary:The Backend Data Developer is responsible for the design and implementation of a highly-concurrent, scalable, fault tolerant data provisioning system while adhering to team deadlines and assigned deliverables.<br>
It will also be responsible for acting as a system and application expert, driving standard adherence, and recommending process Skills:Mandatory skillsThe candidate must be proficient in, at least, 2 of the 3 following technological stacks:Any SQL Relational database ( Oracle, MySQL, Postgresql, SQLServer).<br>
Elastic Search, Solr, Apache Hadoop or any other Lucene based search engine.<br>
Java 8 (or higher) or any other JVM language.<br>
Spring ( especially Spring Boot and Spring MVC).<br>
Gradle or Maven.<br>
Nice to have skillsKnowledge of unit testing frameworks (JUnit, TestNG) and related tools.<br>
Object-oriented design patterns.<br>
Experience with Amazon Web Services.<br>
Familiarity with Docker.<br>
Knowledge of Snowflake.<br>
Interpersonal skills:The candidate should have good communication skills.<br>
Eager to work with dynamic teams in an Agile environment.<br>
English working knowledge<br>
<br>
<strong><u>What We Can Offer To You<br>
<br>
</u></strong>A start up culture/working environment combined with all the financial and stability advantages of working for a large PE backed business<br>
An opportunity to have a real impact on the global Life Sciences industry, and specifically how quickly drugs move from the Discovery stage through to Market Launch and commercialization<br>
<br>
32 working days of vacation in 2020 (normally 30)<br>
Active volunteering community, with 16 paid hours of volunteering time<br>
Private Health and Life &amp; Disability insurances.<br>
Tax-free benefits (Ticket Restaurant scheme, kindergarten and transport cards)<br>
Agile work environment with a team of talented colleagues<br>
On-site language classes (Catalan, Spanish and English)<br>
Central office location in Barcelona (Next to Sagrada Familia) with global and dynamic employee base (more than 20 nationalities)<br>
Free fresh fruit, coffee and tea<br>
It is the policy of Clarivate to provide equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, pregnancy, sex, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law.<br>
In addition, Clarivate will provide reasonable accommodations for qualified individuals with disabilities.
<!---->      "
311|1947271318|Santalucía Group: Pdtd_Data Scientist - Contenidos Digitales.|Madrid, ES|SANTALUCÍA GROUP|Information Technology & Services, Computer Software, Insurance|Entry level|"
        PDTD_DATA SCIENTIST CONTENIDOS DIGITALES Responsabilizarse de la base de datos Clientes desde Negocio Representación del equipo de Cliente en el proyecto de creación del nuevo data lake de la compañía Garantizar que la información Cliente está bien organizada, estructurada y accesible a los usuarios de cara a sus permisos de visibilidad Documentar y gestionar las reglas de construcción de la visión única Cliente, y demás información cliente asociada Garantizar la coherencia entre la visión Cliente y los varios procesos de la compañía Mapeo y gestión de los procesos interrelacionados con el data de Clientes Manejo de las bases de datos para generar campañas y acciones Clientes Análisis de las bases de datos para identificar las inconsistencias, cruce de información, a través de la minería de datos.<br>
Elaboración reportes/informes definidos por los usuarios para apoyar la gestión Formación reglada requerida: Estudios universitarios, preferible grado en Informática, Matemáticas y/o Estadística Inglés hablado y escrito: 3-5 años de experiencia en: Presentación de datos o Business Intelligence (BI), en especial se valora el conocimiento de herramientas avanzadas de visualización y exploración de datos.<br>
Experiencia trabajando con grandes volúmenes de datos en bases de datos relacionales usando SQL.<br>
Experiencia comprobable en al menos uno de los siguientes lenguajes de programación: Python, R, Spark.<br>
Conocimiento de plataformas modernas de visualización de datos.<br>
Deseable conocimiento POwer BI o herramientas de BI similares.
<!---->      "
312|1901668010|Data Engineer|Barcelona, ES|Ancla|Marketing & Advertising, Higher Education, Human Resources|Entry level|"
        Our client is an online company located in the heart of Barcelona. We are currently looking to expand the data team with a Data Engineer.<br>
<br>
The Data team is the main responsible of making data essential in key decision making across the whole organization. We capture vasts amount of data from multiple customer touch points, spanning from consideration and booking, to pre-travel, travel, and post-travel. Combined with our customer-centric approach, we believe that our data-driven culture is the key to deliver unparalleled product &amp; services, that wow our customers and create unforgettable experiences to be remembered for a lifetime. In order to achieve such ambitious goals, our Data team works together with other departments, such as Marketing, Product, Sales or Customer Success, to uncover the most valuable insights our data can deliver, and convert them into actual company initiatives, business decisions, or product features. There are myriad of opportunities for using data to grow sales, increase customer satisfaction, optimize &amp; automate processes, and much more.<br>
<br>
<strong><u>Responsibilities<br>
</u></strong><ul><li>Take end-to-end responsibility for designing, building, and maintaining batch &amp; real-time data pipelines and data solutions.</li><li>Create solutions to enable diagnostic and predictive analytics capabilities.</li><li>Research, evaluate, and propose different data solutions.</li><li>Select and manage tools &amp; technologies to build and support a robust data infrastructure.</li><li>Decide on the data modeling and schema design of our data warehouse.<br>
</li></ul><strong><u>Requirements<br>
</u></strong><ul><li>2+ years of work experience in a similar role as a Data Architect or Engineer.</li><li>Proficiency with at least one language: Java, Scala, or Python.</li><li>Experience with relational database and NoSQL databases.</li><li>Experience integrating data from multiple sources, including internal DBs, APIs, and product / marketing tracking tools.</li><li>Fluency in English and Spanish<br>
</li></ul>
<!---->      "
313|1732861736|Beca Analista de Datos - Microstrategy|Las Rozas de Madrid, ES|Innova-tsn|Marketing & Advertising, Information Technology & Services, Financial Services|Entry level|"
        ¿Quieres formar parte de una empresa de consultoría consolidada en el ámbito nacional y en pleno desarrollo internacional? ¿Te interesa el mundo tecnológico relacionado con Big Data, Financial Intelligence, Fraud Management, Marketing Strategy, Business Discovery, Forecasting, CRM y Optimización? Si la respuesta es sí, entonces Innova-tsn podría ajustarse a lo que buscas.<br>
<br>
Somos una compañía de capital español nacida en el año 2004 con la idea de ofrecer soluciones de inteligencia de negocio a nuestros clientes. Nuestros 15 años de experiencia y nuestro expertise nos hacen contar con una amplia cartera de clientes dentro del segmento de gran empresa, y que confían en nosotros como sus aliados de negocio.<br>
<br>
Actualmente, buscamos a un Becario para realizar las siguientes funciones:<br>
<br>
<ul> <li>Ayuda al jefe de equipo en las actividades de estudio, diseño y ejecución en los proyectos de innovación y mantenimiento en la integración de datos.</li> <li>Ayuda al Desarrollo de informes para los clientes en las herramientas de gestión y visualización de la información (Microstrategy en primera instancia)</li> <li>Tareas de documentación y soporte a los flujos de los proyectos en curso, de acuerdo a las metodologías establecidas y necesidades de cada proyecto.</li> <br>
</ul>Requisitos del puesto<br>
<br>
Posibilidad de hacer convenio de prácticas en la universidad.
<!---->      "
314|1951914978|Backend Data Developer.|Barcelona, ES|Clarivate|Information Technology & Services, Computer Software, Pharmaceuticals|Entry level|"
        Clarivate Analytics is a global leader in providing trusted insights and analytics to accelerate the pace of innovation.<br>
We deliver critical data, information, workflow solutions, and deep domain expertise to innovators worldwide.<br>
<br>
Our solutions cover the entire lifecycle of innovation: scientific and academic research; patent analytics and regulatory standards; pharmaceutical and biotech intelligence; trademark, domain and brand protection.<br>
Our portfolio consists of some of the world?s most trusted brands, including Web of Science, Derwent, CompuMark, Cortellis, MarkMonitor, and Techstreet.<br>
<br>
We employ more than 4,300 colleagues in 43 countries.<br>
<br>
Clarivate Analytics is a public company.<br>
We are listed on the New York Stock Exchange under the tickers NYSE:CCC;<br>
<br>
At Clarivate, we believe human ingenuity can transform the world and improve our future.<br>
That?s why we harness our global reach, curate our content, and invest in best-in-class technology and people.<br>
<br>
Join the team that is improving the way the world creates, protects, and advances innovation.<br>
At Clarivate, we believe human ingenuity can transform the world and improve our future.<br>
That?s why we harness our global reach, curate our content, and invest in best-in-class technology and people.<br>
We are looking for trailblazers to help us build some of the world?s most trusted innovation brands across the entire lifecycle of innovation.<br>
Our brands span scientific and academic research; patent analytics and regulatory standards; pharmaceutical and biotech intelligence; trademark, domain and brand protection.<br>
We are a publicly-traded company with a rich heritage and a bold entrepreneurial you are motivated by the challenge of helping people and organizations go from new ideas to life-changing innovations, we are excited to consider you for a position at Summary:The Backend Data Developer is responsible for the design and implementation of a highly-concurrent, scalable, fault tolerant data provisioning system while adhering to team deadlines and assigned deliverables.<br>
It will also be responsible for acting as a system and application expert, driving standard adherence, and recommending process Skills:Mandatory skillsThe candidate must be proficient in, at least, 2 of the 3 following technological stacks:Any SQL Relational database ( Oracle, MySQL, Postgresql, SQLServer).<br>
Elastic Search, Solr, Apache Hadoop or any other Lucene based search engine.<br>
Java 8 (or higher) or any other JVM language.<br>
Spring ( especially Spring Boot and Spring MVC).<br>
Gradle or Maven.<br>
Nice to have skillsKnowledge of unit testing frameworks (JUnit, TestNG) and related tools.<br>
Object-oriented design patterns.<br>
Experience with Amazon Web Services.<br>
Familiarity with Docker.<br>
Knowledge of Snowflake.<br>
Interpersonal skills:The candidate should have good communication skills.<br>
Eager to work with dynamic teams in an Agile environment.<br>
English working knowledge<br>
<br>
<strong><u>What We Can Offer To You<br>
<br>
</u></strong>A start up culture/working environment combined with all the financial and stability advantages of working for a large PE backed business<br>
An opportunity to have a real impact on the global Life Sciences industry, and specifically how quickly drugs move from the Discovery stage through to Market Launch and commercialization<br>
<br>
32 working days of vacation in 2020 (normally 30)<br>
Active volunteering community, with 16 paid hours of volunteering time<br>
Private Health and Life &amp; Disability insurances.<br>
Tax-free benefits (Ticket Restaurant scheme, kindergarten and transport cards)<br>
Agile work environment with a team of talented colleagues<br>
On-site language classes (Catalan, Spanish and English)<br>
Central office location in Barcelona (Next to Sagrada Familia) with global and dynamic employee base (more than 20 nationalities)<br>
Free fresh fruit, coffee and tea<br>
It is the policy of Clarivate to provide equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, pregnancy, sex, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law.<br>
In addition, Clarivate will provide reasonable accommodations for qualified individuals with disabilities.
<!---->      "
